,Country Name,Country Code,Last Update,Indicator Name,Indicator Code,Year,Annual GDP Growth
246,Tanzania,TZA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,
247,Uganda,UGA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,
248,Ukraine,UKR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,
249,Upper middle income,UMC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,0.12060937178010533
250,Uruguay,URY,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,2.4930379180568423
251,United States,USA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,2.2999999999996845
252,Uzbekistan,UZB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,
253,St. Vincent and the Grenadines,VCT,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,4.527283278331026
254,"Venezuela, RB",VEN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,3.1925194388935836
255,British Virgin Islands,VGB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,
256,Virgin Islands (U.S.),VIR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,
257,Vietnam,VNM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,
258,Vanuatu,VUT,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,
259,World,WLD,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,3.790081011857964
260,Samoa,WSM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,
261,Kosovo,XKX,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,
262,"Yemen, Rep.",YEM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,
263,South Africa,ZAF,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,3.8447341417408865
264,Zambia,ZMB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,1.361381991474886
265,Zimbabwe,ZWE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,6.316157267822774
266,Aruba,ABW,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
267,Africa Eastern and Southern,AFE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,7.965825191803802
268,Afghanistan,AFG,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
269,Africa Western and Central,AFW,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,3.7728453641244926
270,Angola,AGO,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
271,Albania,ALB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
272,Andorra,AND,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
273,Arab World,ARB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
274,United Arab Emirates,ARE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
275,Argentina,ARG,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,-0.8520215219033389
276,Armenia,ARM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
277,American Samoa,ASM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
278,Antigua and Barbuda,ATG,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
279,Australia,AUS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,1.294611250422875
280,Austria,AUT,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,2.648675112952617
281,Azerbaijan,AZE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
282,Burundi,BDI,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,9.063157933865625
283,Belgium,BEL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,5.2120035092552826
284,Benin,BEN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,-3.4264098209858673
285,Burkina Faso,BFA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,6.128798780245063
286,Bangladesh,BGD,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,5.4530309698715485
287,Bulgaria,BGR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
288,Bahrain,BHR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
289,"Bahamas, The",BHS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,10.45197189454143
290,Bosnia and Herzegovina,BIH,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
291,Belarus,BLR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
292,Belize,BLZ,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,4.8926521802838465
293,Bermuda,BMU,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,4.46999999889448
294,Bolivia,BOL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,5.578917858979565
295,Brazil,BRA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,6.599999999999923
296,Barbados,BRB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
297,Brunei Darussalam,BRN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
298,Bhutan,BTN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
299,Botswana,BWA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,6.666667813177355
300,Central African Republic,CAF,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,-3.713800184096854
301,Canada,CAN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,7.425384774437191
302,Central Europe and the Baltics,CEB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
303,Switzerland,CHE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
304,Channel Islands,CHI,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
305,Chile,CHL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,4.02668562348731
306,China,CHN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,-5.579999990202751
307,Cote d'Ivoire,CIV,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,1.2269944900720873
308,Cameroon,CMR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,3.041559050793012
309,"Congo, Dem. Rep.",COD,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,21.2006975148133
310,"Congo, Rep.",COG,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,5.202308787974275
311,Colombia,COL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,5.41188961342047
312,Comoros,COM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
313,Cabo Verde,CPV,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
314,Costa Rica,CRI,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,5.442391375282369
315,Caribbean small states,CSS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,4.575715450559926
316,Cuba,CUB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
317,Curacao,CUW,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
318,Cayman Islands,CYM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
319,Cyprus,CYP,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
320,Czechia,CZE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
321,Germany,DEU,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
322,Djibouti,DJI,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
323,Dominica,DMA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
324,Denmark,DNK,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,5.666822172718071
325,Dominican Republic,DOM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,17.047240933300074
326,Algeria,DZA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,-19.685041825638777
327,East Asia & Pacific (excluding high income),EAP,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,-0.6569216968280358
328,Early-demographic dividend,EAR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,3.4335059367734004
329,East Asia & Pacific,EAS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,5.491883172411761
330,Europe & Central Asia (excluding high income),ECA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
331,Europe & Central Asia,ECS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
332,Ecuador,ECU,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,4.919146941650368
333,"Egypt, Arab Rep.",EGY,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,3.8756167236633274
334,Euro area,EMU,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
335,Eritrea,ERI,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
336,Spain,ESP,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,9.953438103017945
337,Estonia,EST,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
338,Ethiopia,ETH,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
339,European Union,EUU,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
340,Fragile and conflict affected situations,FCS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
341,Finland,FIN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,2.981945536103254
342,Fiji,FJI,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,3.6061021458595235
343,France,FRA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,6.843469985235856
344,Faroe Islands,FRO,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
345,"Micronesia, Fed. Sts.",FSM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
346,Gabon,GAB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,7.4492115968867125
347,United Kingdom,GBR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,1.1029096492187023
348,Georgia,GEO,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
349,Ghana,GHA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,4.109158606257736
350,Gibraltar,GIB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
351,Guinea,GIN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
352,"Gambia, The",GMB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
353,Guinea-Bissau,GNB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
354,Equatorial Guinea,GNQ,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
355,Greece,GRC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,0.36481053821671594
356,Grenada,GRD,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
357,Greenland,GRL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
358,Guatemala,GTM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,3.5365012628486596
359,Guam,GUM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
360,Guyana,GUY,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,1.1049258095544303
361,High income,HIC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,5.661876013612144
362,"Hong Kong SAR, China",HKG,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,14.291224686595967
363,Honduras,HND,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,5.764846040544896
364,Heavily indebted poor countries (HIPC),HPC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,7.402235163521382
365,Croatia,HRV,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
366,Haiti,HTI,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,7.887575893855669
367,Hungary,HUN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
368,IBRD only,IBD,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,3.0593000678992297
369,IDA & IBRD total,IBT,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,3.497593459185495
370,IDA total,IDA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,5.925272824718505
371,IDA blend,IDB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,4.360777133937162
372,Indonesia,IDN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,1.8419777020646961
373,IDA only,IDX,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,7.213084985013452
374,Isle of Man,IMN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
375,India,IND,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,2.931127735483628
376,Not classified,INX,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
377,Ireland,IRL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
378,"Iran, Islamic Rep.",IRN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,7.909267929653481
379,Iraq,IRQ,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
380,Iceland,ISL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,8.31371274423529
381,Israel,ISR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,10.15611715765661
382,Italy,ITA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,6.203650457871461
383,Jamaica,JAM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
384,Jordan,JOR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
385,Japan,JPN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,8.908972995580669
386,Kazakhstan,KAZ,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
387,Kenya,KEN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,9.457358740721261
388,Kyrgyz Republic,KGZ,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
389,Cambodia,KHM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
390,Kiribati,KIR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
391,St. Kitts and Nevis,KNA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
392,"Korea, Rep.",KOR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,3.8952725307529903
393,Kuwait,KWT,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
394,Latin America & Caribbean (excluding high income),LAC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,4.340394493802194
395,Lao PDR,LAO,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
396,Lebanon,LBN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
397,Liberia,LBR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
398,Libya,LBY,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
399,St. Lucia,LCA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
400,Latin America & Caribbean,LCN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,4.295771398293908
401,Least developed countries: UN classification,LDC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
402,Low income,LIC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
403,Liechtenstein,LIE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
404,Sri Lanka,LKA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,3.818019558044753
405,Lower middle income,LMC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,3.2216791326430894
406,Low & middle income,LMY,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,3.540681621923298
407,Lesotho,LSO,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,15.33181432725766
408,Late-demographic dividend,LTE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,3.007623019323802
409,Lithuania,LTU,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
410,Luxembourg,LUX,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,1.3586776709487651
411,Latvia,LVA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
412,"Macao SAR, China",MAC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
413,St. Martin (French part),MAF,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
414,Morocco,MAR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
415,Monaco,MCO,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
416,Moldova,MDA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
417,Madagascar,MDG,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,2.2710697011123244
418,Maldives,MDV,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
419,Middle East & North Africa,MEA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
420,Mexico,MEX,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,4.664414672512692
421,Marshall Islands,MHL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
422,Middle income,MIC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,3.2317554655997043
423,North Macedonia,MKD,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
424,Mali,MLI,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
425,Malta,MLT,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
426,Myanmar,MMR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,2.2834688808299575
427,Middle East & North Africa (excluding high income),MNA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
428,Montenegro,MNE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
429,Mongolia,MNG,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
430,Northern Mariana Islands,MNP,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
431,Mozambique,MOZ,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
432,Mauritania,MRT,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,0.726608378640293
433,Mauritius,MUS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
434,Malawi,MWI,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,0.6683647436529725
435,Malaysia,MYS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,6.421029609043117
436,North America,NAC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,6.099187787936231
437,Namibia,NAM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
438,New Caledonia,NCL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
439,Niger,NER,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,10.278713498899677
440,Nigeria,NGA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,4.102992588679854
441,Nicaragua,NIC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,10.890798329097777
442,Netherlands,NLD,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,6.843507321028724
443,Norway,NOR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,2.813945138445419
444,Nepal,NPL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,1.9103200307780668
445,Nauru,NRU,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
446,New Zealand,NZL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
447,OECD members,OED,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,5.630818886956689
448,Oman,OMN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
449,Other small states,OSS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
450,Pakistan,PAK,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,4.482858627466356
451,Panama,PAN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,8.244736819974591
452,Peru,PER,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,10.035293334221222
453,Philippines,PHL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,4.846294189158982
454,Palau,PLW,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
455,Papua New Guinea,PNG,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,6.374099316236226
456,Poland,POL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
457,Pre-demographic dividend,PRE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,6.17374072858901
458,Puerto Rico,PRI,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,8.32331253031397
459,"Korea, Dem. People's Rep.",PRK,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
460,Portugal,PRT,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,6.614447768773772
461,Paraguay,PRY,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,3.300258516020932
462,West Bank and Gaza,PSE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
463,Pacific island small states,PSS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
464,Post-demographic dividend,PST,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,5.674638518713593
465,French Polynesia,PYF,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
466,Qatar,QAT,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
467,Romania,ROU,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
468,Russian Federation,RUS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
469,Rwanda,RWA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,11.333798368392124
470,South Asia,SAS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,3.3968624276701718
471,Saudi Arabia,SAU,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
472,Sudan,SDN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,6.915842154382972
473,Senegal,SEN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,-0.13623536056263674
474,Singapore,SGP,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,7.553444180522575
475,Solomon Islands,SLB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
476,Sierra Leone,SLE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,4.540967064276174
477,El Salvador,SLV,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
478,San Marino,SMR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
479,Somalia,SOM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,7.076655434168842
480,Serbia,SRB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
481,Sub-Saharan Africa (excluding high income),SSA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,6.0475335110192106
482,South Sudan,SSD,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
483,Sub-Saharan Africa,SSF,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,6.0488685594509235
484,Small states,SST,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
485,Sao Tome and Principe,STP,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
486,Suriname,SUR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,3.9000000007305147
487,Slovak Republic,SVK,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
488,Slovenia,SVN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
489,Sweden,SWE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,4.259047228326978
490,Eswatini,SWZ,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
491,Sint Maarten (Dutch part),SXM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,
492,Seychelles,SYC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,8.408581271718887
